timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-19T09:16:14,AFD_Priority_Classifier,2a45bc38-7cf6-4c81-94f4-96a48040a4ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0276215999620035,8.164615171861997e-07,2.9558806090499103e-05,224.0,0.0,10.0,1.6441288875002002e-06,0.0,7.091944442234105e-08,1.7150483319225413e-06,United States,USA,texas,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.7,16,13th Gen Intel(R) Core(TM) i7-1360P,,,-97.7398,30.2887,15.690296173095703,machine,N,1.0
2025-10-19T09:16:14,AFD_Priority_Classifier,2a45bc38-7cf6-4c81-94f4-96a48040a4ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0532211999525316,1.5799347997578745e-06,2.968619274212213e-05,224.0,0.0,10.0,3.1812044414174225e-06,0.0,1.375858332418526e-07,3.318790274659276e-06,United States,USA,texas,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.7,16,13th Gen Intel(R) Core(TM) i7-1360P,,,-97.7398,30.2887,15.690296173095703,machine,N,1.0
2025-10-19T09:16:14,AFD_Priority_Classifier,2a45bc38-7cf6-4c81-94f4-96a48040a4ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0735583999776281,2.175456342143824e-06,2.957454679282667e-05,224.0,0.0,10.0,4.380164443929162e-06,0.0,1.895705554893033e-07,4.569734999418466e-06,United States,USA,texas,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.7,16,13th Gen Intel(R) Core(TM) i7-1360P,,,-97.7398,30.2887,15.690296173095703,machine,N,1.0
2025-10-19T09:16:14,AFD_Priority_Classifier,2a45bc38-7cf6-4c81-94f4-96a48040a4ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0951394999865442,2.8089882654816587e-06,2.952494248844001e-05,224.0,0.0,10.0,5.655607997646762e-06,0.0,2.4491583317285404e-07,5.900523830819616e-06,United States,USA,texas,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.7,16,13th Gen Intel(R) Core(TM) i7-1360P,,,-97.7398,30.2887,15.690296173095703,machine,N,1.0
2025-10-19T09:20:30,AFD_Classifier,36e62f7b-8d08-4b33-a5e3-a13c5a78c4f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.026008400018326938,7.693135300013123e-07,2.9579425472509342e-05,224.0,0.0,10.0,1.54929600086891e-06,0.0,6.671388885782411e-08,1.616009889726734e-06,United States,USA,texas,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.7,16,13th Gen Intel(R) Core(TM) i7-1360P,,,-97.7398,30.2887,15.690296173095703,machine,N,1.0
